FID,BuildingCl,BuildingUs,BUILDINGID,RuleID,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
289,Residential,Duplex - R2,2351,1,85.9762705258,302.734639392,766.1328125,136.826440403988
290,Residential,Duplex - R2,2353,1,36.8001500115,83.2275504502,210.6328125,58.5326245091745
291,Residential,Townhouse/Fourplex - R4,2355,1,81.5274540716,309.45879901,783.1484375,129.754978676682
292,Residential,Townhouse/Fourplex - R4,2356,1,89.9586847557,446.951388797,1131.1015625,143.073919191477
293,Residential,Townhouse/Fourplex - R4,2357,1,46.3346716129,127.900918384,323.6796875,73.696346035609
294,Residential,Townhouse/Fourplex - R4,2358,1,34.3441244792,73.6246283819,186.3203125,54.6380799487604
295,Residential,Townhouse/Fourplex - R4,2359,1,80.4369091578,336.040484004,850.4140625,128.016414294194
296,Residential,Townhouse/Fourplex - R4,2363,1,63.4458393322,233.702617529,591.4140625,100.965616720029
297,Residential,Townhouse/Fourplex - R4,2364,1,118.961630773,746.103939221,1888.140625,189.249294012258
298,Residential,Townhouse/Fourplex - R4,2365,1,74.4900090637,293.722703179,743.3046875,118.560482821013
299,Residential,Townhouse/Fourplex - R4,2366,1,80.0071690914,338.906025431,857.65625,127.341728981452
300,Residential,Townhouse/Fourplex - R4,2367,1,81.0561783915,353.505650894,894.59375,128.999803743628
301,Residential,Townhouse/Fourplex - R4,2369,1,60.7894429627,201.785355396,510.625,96.7261025960299
302,Residential,Single Family Detached - R1,2374,1,14.3446268832,12.8467604723,32.515625,22.8192842035069
303,Residential,Single Family Detached - R1,2375,1,45.1359992487,121.063934049,306.3359375,71.8091274034183
304,Residential,Single Family Detached - R1,2376,1,50.9273857165,138.522785563,350.5390625,81.0426240632087
305,Residential,Single Family Detached - R1,2377,1,25.5502608951,37.491478214,94.875,40.6404490836883
306,Residential,Single Family Detached - R1,2378,1,38.5908968899,84.2803703088,213.28125,61.3986305438488
307,Residential,Single Family Detached - R1,2379,1,46.2468116738,118.583956082,300.09375,73.5844928477576
308,Residential,Single Family Detached - R1,2380,1,62.3597251014,185.013900028,468.1953125,99.223578816678
309,Residential,Single Family Detached - R1,2381,1,38.1926499359,89.1755125913,225.6640625,60.767553295354
310,Residential,Single Family Detached - R1,2382,1,50.1240097874,134.082588242,339.296875,79.7588888259961
311,Residential,Single Family Detached - R1,2383,1,30.247762111,57.1454688464,144.6171875,48.1187380275257
312,Residential,Single Family Detached - R1,2384,1,15.8439910322,15.589596829,39.4375,25.2067663255509
313,Residential,Single Family Detached - R1,2385,1,47.6206286743,130.656472083,330.640625,75.7816394711438
314,Residential,Single Family Detached - R1,2389,1,59.5734703622,169.592909034,429.1484375,94.7837255587676
315,Residential,Single Family Detached - R1,2390,1,27.7517841165,46.9648062743,118.84375,44.1555607813393
316,Residential,Single Family Detached - R1,2391,1,62.8218837942,184.088439801,465.828125,99.9782361616113
317,Residential,Single Family Detached - R1,2392,1,35.2080682652,77.1864927918,195.3125,56.0120880259399
318,Residential,Single Family Detached - R1,2393,1,59.5287999487,190.039920199,480.8984375,94.7116350228783
319,Residential,Single Family Detached - R1,2394,1,24.1210386745,29.8948262317,75.6484375,38.3493816905726
320,Residential,Single Family Detached - R1,2395,1,63.5219207439,210.539192681,532.7734375,101.092973974054
321,Residential,Single Family Detached - R1,2396,1,43.1537172124,101.125950193,255.90625,68.6499410011918
322,Residential,Single Family Detached - R1,2397,1,41.2561936778,101.442576789,256.6875,65.6464229732331
323,Residential,Single Family Detached - R1,2398,1,64.0964227635,204.238209042,516.8046875,101.984166056037
324,Residential,Single Family Detached - R1,2399,1,70.1799851391,257.154906196,650.71875,111.6265955004
325,Residential,Single Family Detached - R1,2400,1,96.6020977527,343.914650728,870.265625,153.687411565731
326,Residential,Single Family Detached - R1,2401,1,68.4903641047,228.995371722,579.4609375,108.984466466922
327,Residential,Single Family Detached - R1,2402,1,63.537504151,220.479581612,557.921875,101.091227286975
328,Residential,Single Family Detached - R1,2403,1,43.3576451805,96.412129213,243.96875,68.9640111004466
329,Residential,Single Family Detached - R1,2404,1,46.3981103239,126.531662649,320.1796875,73.7954630286052
330,Residential,Single Family Detached - R1,2405,1,57.672972381,185.648421169,469.7734375,91.7481446265923
331,Residential,Single Family Detached - R1,2406,1,29.9947064244,55.8348480644,141.2890625,47.7189157717568
332,Residential,Single Family Detached - R1,2407,1,45.9456136587,128.907569014,326.1953125,73.0721827338319
333,Residential,Single Family Detached - R1,2408,1,32.1765808584,63.1108980024,159.703125,51.1735278600522
334,Residential,Single Family Detached - R1,2409,1,56.7911694899,199.393396827,504.546875,90.3515899680362
335,Residential,Single Family Detached - R1,2410,1,41.4188302396,106.638621235,269.828125,65.8795595530275
336,Residential,Single Family Detached - R1,2411,1,13.2294615268,10.938580166,27.671875,21.0445927062894
337,Residential,Single Family Detached - R1,2412,1,14.1197378543,12.4589626076,31.53125,22.4610316910814
338,Residential,Single Family Detached - R1,2413,1,57.9395558956,197.948069522,500.8984375,92.196868223755
339,Residential,Single Family Detached - R1,2414,1,40.152863894,96.62086113,244.515625,63.8812083084572
340,Residential,Single Family Detached - R1,2415,1,30.4740456706,58.0403085401,146.875,48.4772065593168
341,Residential,Single Family Detached - R1,2416,1,27.7152450866,47.5982155127,120.4453125,44.0937316499838
342,Residential,Single Family Detached - R1,2417,1,51.2299755313,150.794925181,381.59375,81.4857242757163
343,Residential,Single Family Detached - R1,2418,1,35.776214068,77.6506999014,196.5,56.9241212235081
344,Residential,Single Family Detached - R1,2419,1,50.7523847277,147.268283003,372.6640625,80.7264580884698
345,Residential,Single Family Detached - R1,2420,1,51.1136829096,126.60671318,320.3828125,81.3166352960859
346,Residential,Single Family Detached - R1,2421,1,43.6461053214,116.914907199,295.8671875,69.4179177403031
347,Residential,Single Family Detached - R1,2422,1,42.8226003892,113.463035467,287.109375,68.1114489569606
348,Residential,Single Family Detached - R1,2423,1,32.3100223441,65.2235783295,165.046875,51.3962174206597
349,Residential,Single Family Detached - R1,2424,1,41.5491490089,98.8937569284,250.25,66.0984044920733
350,Residential,Single Family Detached - R1,2425,1,34.2080029925,73.0955069614,184.9765625,54.4184610900086
351,Residential,Duplex - R2,2426,1,35.3391190088,77.7440118428,196.7421875,56.2115642197709
352,Residential,Duplex - R2,2427,1,47.2604081481,136.002073741,344.1640625,75.1645667035627
353,Residential,Duplex - R2,2428,1,29.4981222403,52.3234938975,132.40625,46.9367401022463
354,Residential,Duplex - R2,2429,1,43.8230827635,98.0331048562,248.078125,69.7448830880525
355,Residential,Duplex - R2,2430,1,44.2803410577,116.457799241,294.6953125,70.4191238633596
356,Residential,Duplex - R2,2433,1,48.7306891865,146.96388333,371.8984375,77.5092786710635
357,Residential,Townhouse/Fourplex - R4,2435,1,69.2163715846,286.569365934,725.1953125,110.138877902717
358,Residential,Townhouse/Fourplex - R4,2436,1,94.4947729909,260.328124022,658.78125,150.346444579242
359,Residential,Townhouse/Fourplex - R4,2437,1,77.0481778187,300.262074461,759.8515625,122.620417826549
360,Residential,Townhouse/Fourplex - R4,2438,1,56.9140831848,173.973055846,440.25,90.5466485087093
361,Residential,Townhouse/Fourplex - R4,2439,1,44.6407742467,104.309025013,263.9609375,70.9974511622579
362,Residential,Townhouse/Fourplex - R4,2440,1,16.9526203559,14.5847657268,36.90625,26.9834926847621
363,Residential,Townhouse/Fourplex - R4,2441,1,32.1706801753,61.6887092509,156.109375,51.1910379216084
364,Residential,Townhouse/Fourplex - R4,2442,1,44.5124795771,121.016368237,306.2421875,70.7956606510338
365,Residential,Townhouse/Fourplex - R4,2443,1,61.8153880396,231.231165231,585.1484375,98.3584553899633
366,Residential,Townhouse/Fourplex - R4,2444,1,36.8383144626,84.3344769519,213.4140625,58.6079513991297
367,Residential,Townhouse/Fourplex - R4,2445,1,82.2157439965,302.271432411,764.953125,130.862731611016
368,Residential,Townhouse/Fourplex - R4,2446,1,77.6335491045,341.781577224,864.9296875,123.519728248462
369,Residential,Townhouse/Fourplex - R4,2447,1,41.3274684866,100.636282587,254.6796875,65.722835220034
370,Residential,Townhouse/Fourplex - R4,2448,1,46.2112410389,105.416251443,266.765625,73.5407707700309
371,Residential,Townhouse/Fourplex - R4,2449,1,61.1920903964,198.696953496,502.84375,97.3532411665419
372,Residential,Townhouse/Fourplex - R4,2450,1,65.3640683344,237.035788638,599.859375,104.013391604028
373,Residential,Townhouse/Fourplex - R4,2451,1,72.7414090377,308.538496599,780.8046875,115.757002481757
374,Residential,Townhouse/Fourplex - R4,2452,1,69.8906462467,283.765003401,718.109375,111.221459585953
375,Residential,Townhouse/Fourplex - R4,2453,1,77.2788947197,277.904058639,703.2734375,123.001653350635
376,Residential,Townhouse/Fourplex - R4,2454,1,14.4584354895,12.974748075,32.8359375,22.9978370022174
377,Residential,Townhouse/Fourplex - R4,2455,1,12.4282138718,9.62486160993,24.3515625,19.7722358354131
378,Residential,Townhouse/Fourplex - R4,2456,1,77.8720660024,270.234640738,683.8671875,123.938000366341
379,Residential,Townhouse/Fourplex - R4,2457,1,71.3060298632,301.785402434,763.703125,113.467741816727
380,Residential,Townhouse/Fourplex - R4,2458,1,68.1115126365,268.840431083,680.34375,108.390829762698
381,Residential,Townhouse/Fourplex - R4,2459,1,75.2263513789,284.307922187,719.4765625,119.725381997795
382,Residential,Townhouse/Fourplex - R4,2460,1,45.2499303027,121.830435539,308.3203125,71.9630074653242
383,Residential,Townhouse/Fourplex - R4,2461,1,68.8608556419,282.557441014,715.0546875,109.575551538484
384,Residential,Townhouse/Fourplex - R4,2462,1,69.5162810693,289.472660558,732.5546875,110.616759031646
385,Residential,Townhouse/Fourplex - R4,2463,1,73.0020499477,300.427959297,760.28125,116.176097960817
386,Residential,Townhouse/Fourplex - R4,2464,1,77.253658532,241.627701228,611.484375,122.948967704909
387,Residential,Townhouse/Fourplex - R4,2465,1,80.7745753104,359.942825818,910.8984375,128.532612398653
388,Residential,Townhouse/Fourplex - R4,2466,1,80.8307429617,357.598650067,904.9609375,128.621261316104
389,Residential,Townhouse/Fourplex - R4,2467,1,65.8741892851,262.2677103,663.6953125,104.817139295501
390,Residential,Townhouse/Fourplex - R4,2468,1,82.0546712525,373.529883992,945.2578125,130.589811297617
391,Residential,Townhouse/Fourplex - R4,2469,1,68.7845884422,282.178395889,714.0859375,109.4528215636
392,Residential,Townhouse/Fourplex - R4,2470,1,91.2393830916,365.167461259,924.1015625,145.10846763262
393,Residential,Townhouse/Fourplex - R4,2471,1,77.502653581,313.978049992,794.5625,123.35398701219
394,Residential,Townhouse/Fourplex - R4,2472,1,19.6212517689,23.7380414898,60.0703125,31.2182595529388
395,Residential,Single Family Detached - R1,2473,1,47.0956129543,115.394458228,292.015625,74.9061357056409
396,Residential,Single Family Detached - R1,2474,1,42.0847908786,110.171980205,278.796875,66.9534310135228
397,Residential,Single Family Detached - R1,2475,1,50.6651312105,137.971993007,349.15625,80.5876689524204
398,Residential,Single Family Detached - R1,2476,1,52.878167792,149.794805812,379.0859375,84.1282760365389
399,Residential,Single Family Detached - R1,2477,1,40.6470890669,94.5645857283,239.3125,64.669130777083
400,Residential,Single Family Detached - R1,2478,1,48.3430030935,145.995165131,369.453125,76.9048633561782
401,Residential,Single Family Detached - R1,2479,1,45.8942325519,130.049974106,329.109375,72.996519347479
402,Residential,Single Family Detached - R1,2480,1,36.7517364978,83.8884796123,212.28125,58.4697869361972
403,Residential,Single Family Detached - R1,2481,1,43.9740953095,116.693091593,295.296875,69.9355979924935
404,Residential,Duplex - R2,2482,1,63.1541809578,168.306469552,425.8984375,100.497108391813
405,Residential,Single Family Detached - R1,2483,1,48.3262430456,140.649818384,355.921875,76.8946611373686
406,Residential,Single Family Detached - R1,2484,1,45.3921797567,126.784960579,320.828125,72.21973836188
407,Residential,Single Family Detached - R1,2485,1,47.8402179261,142.931599322,361.6953125,76.1048531123215
408,Residential,Single Family Detached - R1,2486,1,59.8151020765,168.244684811,425.75,95.1680602748804
409,Residential,Single Family Detached - R1,2487,1,53.7816609764,169.761524068,429.578125,85.5814928355254
410,Residential,Single Family Detached - R1,2488,1,53.7957708756,148.044425208,374.6328125,85.6313838900203
411,Residential,Single Family Detached - R1,2489,1,42.89414074,107.975607304,273.2265625,68.2371745942608
412,Residential,Single Family Detached - R1,2490,1,51.8670462501,156.752852881,396.671875,82.5113488237371
413,Residential,Single Family Detached - R1,2491,1,52.7019336371,148.759798667,376.4375,83.8487049826149
414,Residential,Single Family Detached - R1,2492,1,32.684274138,66.5526203096,168.40625,51.9967411143201
415,Residential,Townhouse/Fourplex - R4,1,1,59.5572999852,220.095061346,556.5703125,94.7191278047584
416,Residential,Single Family Detached - R1,2493,1,32.2649518518,65.0545013852,164.625,51.3250068744797
417,Residential,Single Family Detached - R1,2494,1,25.5529699893,40.1629294084,101.640625,40.6554703096662
418,Residential,Single Family Detached - R1,2495,1,25.9935399173,42.1769678058,106.71875,41.3514085951539
419,Residential,Single Family Detached - R1,2496,1,27.1844372609,45.4896455335,115.1171875,43.2511678205501
420,Residential,Single Family Detached - R1,2497,1,30.0928360476,55.0367132545,139.265625,47.8812336637559
421,Residential,Single Family Detached - R1,2498,1,35.0145062255,75.9448280082,192.1953125,55.7068863254516
422,Residential,Single Family Detached - R1,2499,1,35.8341691895,79.42485735,200.9921875,57.0115081847463
423,Residential,Single Family Detached - R1,2500,1,43.4864610225,97.0263725647,245.515625,69.2157254245843
424,Residential,Single Family Detached - R1,2501,1,42.1307701395,90.0972125032,227.984375,67.0429782228676
425,Residential,Single Family Detached - R1,2502,1,43.7575716769,89.765248462,227.140625,69.6322663821245
426,Residential,Single Family Detached - R1,2503,1,54.5064227638,147.857958659,374.125,86.7067220131477
427,Residential,Single Family Detached - R1,2504,1,54.6277585838,169.846124861,429.7734375,86.8979007901992
428,Residential,Single Family Detached - R1,2505,1,58.2769148602,174.935018008,442.640625,92.7120506730889
429,Residential,Single Family Detached - R1,2506,1,64.2179050081,192.196903228,486.3515625,102.176155240654
430,Residential,Single Family Detached - R1,2507,1,50.1278054198,139.021659076,351.78125,79.7517818700945
431,Residential,Single Family Detached - R1,2508,1,60.8797766123,206.690071488,523.0234375,96.857410158819
432,Residential,Single Family Detached - R1,2509,1,66.7986985196,204.31827702,517.03125,106.295094015274
433,Residential,Single Family Detached - R1,2510,1,61.3976375243,187.509123533,474.46875,97.6962514450091
434,Residential,Single Family Detached - R1,2511,1,65.8880892319,198.759440049,502.9453125,104.838612610002
435,Residential,Single Family Detached - R1,2512,1,49.2256006579,143.929411524,364.2109375,78.3202984684129
436,Residential,Single Family Detached - R1,2513,1,36.3636403672,82.6437369939,209.1328125,57.8448801511244
437,Residential,Single Family Detached - R1,2514,1,43.4971834283,124.454956964,314.9140625,69.2013661797235
438,Residential,Single Family Detached - R1,2515,1,57.7215789577,179.351398969,453.828125,91.8332381747515
439,Residential,Single Family Detached - R1,2516,1,43.4305882773,101.759174403,257.4765625,69.0661948100047
440,Residential,Single Family Detached - R1,2517,1,60.5839926536,192.93455433,488.1953125,96.3865173767977
